Date,ECON_STOCKMARKET,ECON_ENTREPRENEURSHIP,ECON_CURRENCY_EXCHANGE_RATE,ECON_MONOPOLY,ECON_HOUSING_PRICES,ECON_COST_OF_LIVING,ECON_UNIONS,ECON_TRADE_DISPUTE,ECON_IPO,ECON_SUBSIDIES,ECON_DEREGULATION,ECON_INTEREST_RATES,ECON_CURRENCY_RESERVES,ECON_EARNINGSREPORT,ECON_NATIONALIZE,ECON_DEBT,ECON_TAXATION,SLFID_ECONOMIC_DEVELOPMENT,SLFID_ECONOMIC_POWER,ECON_REMITTANCE,ECON_INFORMAL_ECONOMY,ECON_DEVELOPMENTORGS,SLFID_ECONOMIC_DEVELOPMENTAID,ECON_FOREIGNINVEST,SOC_ECONCOOP,ECON_FREETRADE,ECON_MOU,ECON_EMERGINGECON,ECON_DEFLATION,ECON_MIDDLECLASS,ECON_WORKINGCLASS,ECON_OILPRICE,ECON_PRICECONTROL,ECON_UNDEREMPLOYMENT,ECON_GOLDPRICE,ECON_DIESELPRICE,ECON_ELECTRICALGENERATION,ECON_ELECTRICALGRID,ECON_ELECTRICALDEMAND,ECON_MONEYLAUNDERING,ECON_WORLDCURRENCIES,ECON_ELECTRICALPRICE,ECON_NATGASPRICE,ECON_FOREIGNBANKS,ECON_CENTRALBANK,ECON_GASOLINEPRICE,ECON_HEATINGOIL,ECON_CUTOUTLOOK,ECON_IDENTITYTHEFT,ECON_NEWPOWERPLANT,ECON_PRICEGOUGE,ECON_INFLATION,WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT,WB_439_MACROECONOMIC_AND_STRUCTURAL_POLICIES,WB_471_ECONOMIC_GROWTH,WB_1096_MACROECONOMIC_SUSTAINABILITY,WB_162_TRANSPORT_ECONOMICS,WB_1152_ECONOMIC_AND_SOCIAL_MOBILITY,WB_862_GROWTH_POLES_AND_ECONOMIC_ZONES,WB_1016_SPECIAL_ECONOMIC_ZONES,WB_625_HEALTH_ECONOMICS_AND_FINANCE,WB_1070_ECONOMIC_GROWTH_POLICY,WB_1540_ECONOMICS_OF_EDUCATION,WB_427_WATER_ALLOCATION_AND_WATER_ECONOMICS,ECON_PROPANE,WB_798_LOCAL_AND_REGIONAL_ECONOMIC_DEVELOPMENT,ECON_COUNTERFEITMONEY,WB_2124_ECONOMIC_ANALYSIS_OF_EDUCATION,WB_440_MACROECONOMIC_MONITORING,WB_2345_DIGITAL_ECONOMY_STRATEGY,WB_836_POLITICAL_ECONOMY_OF_REFORM,WB_1998_WATER_ECONOMICS,WB_2111_COMPETITION_ECONOMICS,ECON_HEATINGOILPRICE,WB_331_ECONOMIC_TRANSPARENCY,WB_1106_MACROECONOMIC_PERFORMANCE,ECON_QUITRATE,WB_1141_ECONOMIC_SHOCKS_AND_TRADE,WB_702_ECONOMIC_SHOCKS_AND_VULNERABILITY,ECON_PROPANEPRICE
2020-08-03,2.05295,0.0,0.0,0.0,0.0,0.0,-5.08475,-3.35577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28777,-4.58904,0.0,-3.87597,-3.87597,-1.6159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.72414,0.0,0.0,1.33966,0.0,0.0,-5.2093,-4.22535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33852,0.0,0.0,0.0,0.0,0.0,-1.42113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-04,1.06479,2.38174,-1.20745,0.0,1.07236,0.0,0.0,-2.28833,1.28913,0.0,0.0,5.41562,0.0,0.0,0.0,0.0,1.87439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41562,0.0,0.0,0.0,0.0,0.0,2.40934,0.0,0.0,0.0,-0.64725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13816,0.0,0.61418,0.0,-1.92308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-05,-2.25313,1.67684,-1.53426,0.0,0.8547,0.0,0.0,0.0,0.0,0.0,0.0,-2.86556,0.0,0.0,0.0,-4.5277,2.97655,2.30415,0.0,0.0,0.0,0.0,0.0,0.8547,0.0,0.0,3.60907,-4.46009,-2.12766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.53426,0.0,0.0,0.0,-2.77106,0.0,0.0,-2.00893,0.0,0.0,0.0,-3.23451,-4.51418,-0.21438,1.46093,0.0,0.0,0.0,2.8988,2.8988,0.0,-4.46009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-06,4.01284,1.10837,0.55247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6269,0.0,0.0,0.0,0.52632,0.0718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22989,0.0,0.0,0.0,-2.17984,0.0,0.0,1.49903,0.0,0.0,0.0,0.0,0.0,-0.66036,0.0,0.0,0.0,0.22989,0.0,0.0,0.0,0.0,0.0,-1.0327,-1.76026,-1.88608,-0.6269,4.04409,0.0,0.0,0.0,0.42194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,0.27152,0.4717,0.0,0.0,-0.60484,0.0,0.0,0.0,-0.0868,0.0,0.0,0.30581,0.0,0.0,0.0,0.30581,-0.74212,-1.71429,0.0,0.0,0.0,-0.52277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.05809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.80393,0.30581,0.63671,0.30581,-1.71429,-6.05809,0.0,0.0,0.0,0.0,0.0,4.37262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-08,-1.63934,0.0,-3.05164,0.0,0.0,-3.05164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.68672,1.26348,0.0,0.0,0.0,0.0,-1.7341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.68672,0.0,-2.5068,0.0,0.0,-3.14136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-09,0.0,0.0,0.0,0.0,-0.20661,0.0,0.0,0.0,0.0,-1.42857,0.0,0.0,0.0,0.0,0.0,-1.42857,-1.42857,0.0,0.0,0.0,0.0,-1.57576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.42857,-1.42857,-1.57576,0.0,0.0,-5.23883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13632,0.0,0.0,0.0,-2.46637,0.0,0.0,0.0,0.0,0.0,-2.46637,0.0,0.0,0.0,-0.2809,5.9307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.46637,0.0,4.17025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.37292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-11,2.97009,1.6812,0.0,-3.87931,3.40633,0.0,0.0,0.0,3.40633,0.0,0.0,0.0,0.0,0.0,0.0,0.03722,0.0,0.0,0.0,0.0,-3.57035,0.0,0.0,-0.54496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.75049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.57035,0.0,0.0,0.0,0.0,-2.75049,-2.75049,0.0,0.0,0.0,0.0,0.0,0.03722,-0.54496,5.45617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.57035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-12,0.0,-1.37175,0.0,0.0,0.0,0.0,-6.9808,-4.82986,0.0,-4.82986,0.0,-1.02302,0.0,0.0,0.0,-1.83839,-4.82986,0.0,0.0,-4.82986,0.0,-3.78139,0.0,3.31126,0.0,-6.9808,1.11421,0.0,0.0,0.0,0.0,-4.82986,-0.2445,0.0,0.0,0.0,-0.2445,0.0,0.0,0.0,3.63248,0.0,0.0,0.0,-2.7609,0.0,0.0,0.0,0.0,0.0,0.0,-4.82986,-2.43668,0.0,0.26374,0.0,0.70093,0.0,0.0,0.0,0.0,-1.02302,0.0,-1.04439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-13,-2.6087,3.7037,-2.6087,0.0,2.86029,0.0,-2.64848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88675,-1.60301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7101,0.0,0.0,0.0,-2.06186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75281,-1.39293,0.23899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,1.35586,4.75059,0.0,0.0,3.10887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.3719,0.0,-5.3719,1.4506,0.0,0.0,0.0,0.0,-1.59801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.30293,0.0,0.0,0.0,2.288,0.0,2.09539,0.0,0.0,0.0,0.0,0.0,0.0,2.09539,0.0,0.0,-4.27096,-1.32763,2.51033,2.288,0.36023,0.0,0.0,0.0,-3.92157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.18471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-15,0.79576,-0.53381,0.0,-0.53381,0.0,0.0,0.0,0.0,0.79576,0.0,0.0,0.0,0.0,0.0,0.0,-1.22726,2.82486,0.0,0.0,0.0,0.0,0.0,3.11891,0.0,3.11891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73222,-2.95203,-4.98084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-16,3.11958,-0.16077,0.0,-0.16077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.97205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11958,0.0,0.0,3.65535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-17,-1.05017,0.0,0.0,0.0,2.0773,0.0,0.0,0.0,0.0,0.0,0.0,-1.18921,0.0,0.0,0.0,-1.53062,0.0,0.0,0.0,0.0,-3.72578,1.03226,1.15681,1.03226,-0.1845,0.42388,3.27273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55351,0.0,-0.55351,0.0,-1.33235,-9.09091,0.0,0.0,-2.77011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.80501,-3.72578,-0.10003,0.0,0.0,0.0,1.03226,0.0,0.0,-3.72578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-18,0.33138,2.48773,0.65076,0.0,0.36719,0.0,0.0,0.0,0.0,8.46561,0.0,0.0,0.0,0.0,0.0,0.0,-2.1902,0.0,0.0,0.0,0.0,0.0,0.0,-2.83242,0.0,-2.83242,0.0,-2.83242,0.0,-0.88358,0.0,-1.67866,0.0,0.0,0.0,0.0,-6.91057,0.0,0.0,-4.55764,1.8771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.67176,-0.38013,-2.45902,0.0,-0.88358,-6.91057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-19,-0.90621,1.56992,0.0,0.0,3.07424,0.0,0.0,0.0,0.65523,0.0,0.0,2.18075,0.0,0.0,0.0,0.57361,0.50617,0.0,0.0,0.0,0.0,1.03257,1.03257,0.0,0.0,2.17724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.70588,0.0,0.0,0.0,1.82585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1116,2.33708,2.45237,0.0,-0.3876,0.0,1.99704,1.88679,0.0,0.0,0.0,-0.12063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-20,-0.6728,5.32787,-4.02844,0.0,4.04462,0.0,0.0,0.0,0.0,4.52962,0.0,0.0,0.0,0.0,0.0,-1.69439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.69439,1.10487,3.403,0.0,0.0,0.0,3.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,-0.25388,-0.29358,2.21169,0.0,0.0,2.05882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05882,0.0,0.0,0.0,-5.31053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1119,0.0,0.0,0.0,0.0,0.0,0.0,-2.36967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.92153,-4.77791,0.0,0.0,0.0,0.0,0.0,-2.91079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16555,0.0,0.0,0.0,0.0,0.0,-0.88639,-0.86165,3.57143,0.0,0.0,0.0,1.14943,0.0,0.0,0.0,-1.59272,-0.2666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28756,0.0,0.0,0.0,0.0,-1.59272,0.0,0.0,-0.90498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.88639,0.12222,0.0,0.0,0.0,0.0,0.0,0.0,1.14943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.47249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.47249,0.85106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-24,0.3581,4.43565,0.0,0.0,0.0,0.0,0.0,-2.49161,-0.1938,-2.43969,0.0,0.0,0.0,0.0,0.0,-3.14433,0.0,5.76184,0.0,0.0,0.0,0.96852,0.0,0.0,0.0,0.0,3.19149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.61565,-0.86363,1.78183,0.0,0.0,0.0,0.0,0.0,0.0,0.63627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-25,0.57768,0.59905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.94034,0.0,0.0,0.0,0.0,0.0,-1.39987,-2.94033,0.0,0.0,0.0,0.0,-0.45732,3.96825,3.96825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.63211,-0.63211,0.0,-3.78947,0.62734,0.0,0.0,0.0,-0.98814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.39987,0.0,1.72212,0.0,-2.73349,5.18519,0.0,0.0,0.0,-1.2766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-26,-1.16462,3.46656,0.0,0.0,0.0,-3.68764,0.0,0.0,-0.48622,0.0,0.0,0.0,0.0,-3.34821,0.0,-3.18502,0.12019,1.0989,0.0,0.0,0.0,-0.53937,1.08108,0.0,0.0,0.0,4.06504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.66922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.18502,0.0,-3.10342,0.0,-2.36967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-27,1.5626,4.55317,1.91693,0.0,-1.44509,2.61194,0.0,-2.28137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87464,0.96,0.0,0.0,0.0,0.0,0.02103,0.0,0.0,0.0,-0.68182,2.27743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.61143,0.0,0.0,0.0,-1.44509,0.0,0.0,0.0,0.0,0.0,0.0,-1.44509,-0.28523,-2.34149,0.77986,0.0,1.8711,0.0,0.0,0.0,4.70297,-1.44509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,0.0,3.80435,0.0,0.0,4.5281,0.0,0.0,0.0,0.0,1.86698,0.0,1.24455,0.0,0.0,0.0,0.0,-0.83176,1.21457,0.0,0.0,0.0,0.0,-3.88548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.90798,0.0,0.0,0.0,2.24461,0.0,0.0,0.0,0.0,0.0,0.0,3.59281,0.0,0.0,1.43794,0.0,3.57675,0.0,0.0,0.0,0.0,0.0,0.0,3.12012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-29,-1.09463,0.44843,0.0,0.0,-0.76531,0.0,0.0,-0.78864,0.0,-1.3986,0.0,-2.40536,0.0,0.0,0.0,-3.32159,-2.72291,-1.3986,0.0,0.0,-1.3986,0.0,0.0,-0.78864,0.0,0.0,-1.48483,-0.78864,0.0,-1.3986,0.0,-1.36986,0.0,0.0,0.0,0.0,-7.35294,0.0,0.0,0.0,-1.08195,0.0,0.0,0.0,0.94563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.67102,-1.99155,0.94563,0.0,-1.3986,-1.3986,0.0,0.0,0.0,0.94563,0.0,-7.35294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-30,0.0,0.0,0.0,-0.75853,0.0,0.0,0.0,0.0,0.0,0.0,-0.75853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.98936,-0.75853,-0.75853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-31,0.98972,3.26334,0.52219,0.0,5.79199,0.0,0.33113,0.0,0.0,-0.95729,0.0,0.0,0.0,0.0,0.0,-2.3305,0.0,0.0,0.0,0.0,0.0,-0.36765,0.0,0.0,0.0,-4.03226,-0.97182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.15385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.57316,-0.95729,1.27493,0.0,0.0,0.0,0.0,0.0,0.0,3.29877,2.22222,3.12012,0.0,0.0,0.0,2.22222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-01,0.43214,2.391,0.0,0.0,4.2042,0.0,0.0,0.0,2.391,0.0,0.0,-1.52672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.97919,0.0,0.0,0.0,0.0,0.0,5.47945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.07317,4.2042,0.0,0.0,0.0,-1.52672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-02,-1.78182,0.0,-4.37601,0.0,0.0,0.0,0.0,0.0,0.87719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.63399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.26904,0.0,-0.95734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.03262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.09259,0.0,-2.92803,-0.18107,0.0,0.0,0.0,0.0,0.0,-1.98939,-3.24786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-03,0.44229,2.14257,4.56274,0.0,4.56274,-0.76726,0.0,0.0,0.0,-0.76726,0.0,5.88235,0.0,0.0,0.0,0.42675,1.34228,1.87602,0.0,0.0,0.0,0.0,1.87602,0.0,0.0,-0.83102,2.19965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24938,0.0,0.0,-3.47551,-0.76726,0.0,0.0,-3.22581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42675,-2.74443,0.0,0.0,-0.95465,0.0,-5.84133,-5.84133,2.9304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,0.0,-0.34884,0.0,0.0,4.69974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.93132,-3.58545,0.0,0.0,-0.93132,0.0,-0.93132,0.0,0.0,-1.06762,0.0,0.70556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25225,0.12987,0.0,0.0,0.94166,0.0,0.0,0.0,-0.93132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.93132,0.0,3.65449,0.0,0.0,0.0,-0.93132,0.0,0.0,0.0,0.0,1.52964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-05,-3.69588,-3.36842,0.0,0.0,-0.41838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.63391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7311,0.0,-0.51841,0.0,0.0,-4.52099,0.0,0.0,0.0,0.0,0.0,-6.13811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-06,-4.54545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.51366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.51366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
