Date,ECON_CENTRALBANK,ECON_CURRENCY_EXCHANGE_RATE,ECON_CURRENCY_RESERVES,ECON_DEBT,ECON_DIESELPRICE,ECON_ELECTRICALDEMAND,ECON_ELECTRICALGENERATION,ECON_ELECTRICALGRID,ECON_ELECTRICALPRICE,ECON_EMERGINGECON,ECON_ENTREPRENEURSHIP,ECON_FOREIGNBANKS,ECON_FOREIGNINVEST,ECON_FREETRADE,ECON_GASOLINEPRICE,ECON_GOLDPRICE,ECON_HEATINGOIL,ECON_HEATINGOILPRICE,ECON_HOUSING_PRICES,ECON_IDENTITYTHEFT,ECON_INFLATION,ECON_INTEREST_RATES,ECON_IPO,ECON_MIDDLECLASS,ECON_MONEYLAUNDERING,ECON_MONOPOLY,ECON_NATGASPRICE,ECON_NEWPOWERPLANT,ECON_OILPRICE,ECON_PRICECONTROL,ECON_QUITRATE,ECON_STOCKMARKET,ECON_SUBSIDIES,ECON_TAXATION,ECON_TRADE_DISPUTE,ECON_UNIONS,ECON_WORKINGCLASS,SLFID_ECONOMIC_DEVELOPMENT,SLFID_ECONOMIC_DEVELOPMENTAID,SLFID_ECONOMIC_POWER,SOC_ECONCOOP,WB_1070_ECONOMIC_GROWTH_POLICY,WB_1096_MACROECONOMIC_SUSTAINABILITY,WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT,WB_1141_ECONOMIC_SHOCKS_AND_TRADE,WB_1152_ECONOMIC_AND_SOCIAL_MOBILITY,WB_1540_ECONOMICS_OF_EDUCATION,WB_162_TRANSPORT_ECONOMICS,WB_1998_WATER_ECONOMICS,WB_2111_COMPETITION_ECONOMICS,WB_427_WATER_ALLOCATION_AND_WATER_ECONOMICS,WB_439_MACROECONOMIC_AND_STRUCTURAL_POLICIES,WB_440_MACROECONOMIC_MONITORING,WB_471_ECONOMIC_GROWTH,WB_625_HEALTH_ECONOMICS_AND_FINANCE,WB_702_ECONOMIC_SHOCKS_AND_VULNERABILITY,WB_836_POLITICAL_ECONOMY_OF_REFORM,WB_862_GROWTH_POLES_AND_ECONOMIC_ZONES
2021-05-09,0.0,0.7673,0.0,-1.0216,0.0,0.0,0.0,0.0,0.0,0.0,-1.9568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1824,0.0,-0.361,-0.3846,2.7027,0.0,0.0,-3.7943,0.0,0.0,2.7027,0.0,0.0,-0.0674,3.0949,-0.1271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.1852,0.0,-0.8293,0.0,0.0,0.0,-2.3993,0.0,0.0,0.0,-1.5199,0.0,0.2682,-0.2644,0.0,0.0,0.0
2021-05-10,0.0,-0.1242,0.0,-0.2009,0.0,0.0,0.0,0.0,0.0,0.0,0.3025,0.0,0.6223,0.0,2.5135,4.061,2.5135,0.0,1.05,0.0,-0.396,0.2072,1.0749,0.0,0.0,-1.133,0.0,0.0,-1.4861,0.0,0.0,0.9235,0.9088,-0.0673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043,0.0,0.0,2.298,-3.3422,0.0,0.0,0.0,-3.2893,0.0,1.1028,-0.475,0.0,0.6526,0.1936
2021-05-11,0.0,0.4135,0.0,-0.4425,0.0,0.0,0.0,0.0,0.0,0.0,0.8101,0.0,0.988,0.0,0.0,2.8228,0.0,0.0,1.3919,0.0,-0.7565,-0.4781,-0.5373,0.0,0.0,-1.6393,0.0,0.0,-0.2573,0.0,0.0,0.8981,-1.1814,-0.6201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3806,0.0,-0.4177,0.0,0.0,-0.666,-4.3071,0.0,0.0,0.0,-2.6179,0.0,2.5687,-0.9227,0.0,0.581,0.0
2021-05-12,0.0,1.4249,0.0,-0.4167,0.0,0.0,8.0,0.0,0.0,-0.6934,1.0549,0.0,-0.341,0.0,-1.4085,3.0922,-1.4085,0.0,1.4484,0.0,-1.5064,-0.5468,-1.3696,0.0,0.0,0.9688,0.0,0.0,0.3909,0.0,0.0,1.2487,-1.3181,-0.5633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9351,0.0,0.0,0.0,-0.8131,0.0,0.0,1.095,-2.9567,0.0,5.337,-0.3478,0.0,-2.6987,0.0
2021-05-13,0.0,0.7292,0.0,-1.5019,0.0,0.0,3.8077,0.0,0.0,4.4726,0.5134,0.0,0.7464,0.0,0.0,0.6022,0.0,0.0,1.2354,0.0,-1.5359,0.5495,-0.3432,0.0,0.0,-3.3691,0.0,0.0,-0.2666,0.0,0.0,1.5511,-0.6316,-0.6459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2803,0.0,0.0,0.0,-2.9208,0.0,0.0,1.5576,-3.6111,0.0,0.3292,1.35,0.0,0.0,0.0
2021-05-14,2.9565,0.2328,0.0,0.0114,0.0,0.0,0.2415,0.0,0.0,1.1936,0.4853,0.0,-0.4377,0.0,1.1012,1.3941,-0.0652,0.0,2.3526,0.0,-0.6037,1.0259,0.8955,0.0,-2.1739,-1.5062,0.0,0.0,-0.8488,0.0,0.0,1.1884,-0.6783,-0.6552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3131,0.0,0.0,-3.7083,-2.1551,0.0,0.0,1.7414,-2.8276,0.0,1.1651,0.7813,0.0,0.0,0.0
2021-05-15,0.0,-1.4584,0.0,-1.6462,0.0,0.0,0.0,0.0,1.6145,-2.4367,0.1678,0.0,0.0,0.0,0.0,0.871,0.0,0.0,0.458,0.0,-1.4833,-1.8319,-0.0045,0.0,0.0,-2.0543,0.0,0.0,-0.2785,0.0,0.0,-0.4057,1.2921,-1.5371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6089,0.0,0.0,-1.3605,-3.7782,0.0,0.0,0.0,-3.4804,0.0,0.4647,-3.8091,0.0,0.0,0.0
2021-05-16,0.0,0.0,0.0,-0.1166,0.0,0.0,0.0,0.0,0.0,0.7058,0.3199,0.0,1.6459,0.0,0.0,1.4327,0.0,0.0,0.1109,0.0,0.0713,1.9712,1.9393,0.0,0.0,-1.338,0.0,0.0,1.5311,0.0,0.0,0.9639,1.1756,-1.5551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1815,0.0,0.0,0.0,-3.5104,0.0,0.0,-2.1258,-3.3686,-2.7831,2.2157,-1.5941,0.0,-2.0257,0.0
2021-05-17,0.0,-1.0061,0.0,-0.0812,0.0,0.0,0.0,0.0,0.0,0.0,-0.3404,0.0,0.4997,0.0,-0.7143,3.2661,1.955,0.0,0.5858,0.0,0.1248,0.4099,1.1623,0.0,0.0,-0.0668,0.0,0.0,-0.9305,0.0,0.0,1.3487,3.0492,-1.2887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2066,0.0,0.0,0.0,-3.8334,0.0,0.0,0.0,-4.0621,0.0,0.8682,-1.5501,0.0,0.0,-0.6766
2021-05-18,0.0,0.0493,0.0,-0.5127,0.0,0.0,0.0,0.0,0.0,-0.6256,0.6916,0.0,-0.0589,0.0,0.0,3.8771,0.0,0.0,0.3849,0.0,0.1096,0.9409,0.5927,0.0,0.0,-3.5484,0.0,0.0,-1.5897,0.0,0.0,1.1104,-2.8691,-0.8318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2839,0.0,0.0,1.0,-2.2095,0.0,0.0,-1.4024,-3.8215,0.0,2.4185,-2.1383,0.0,0.0,0.0
2021-05-19,0.0,-1.0849,0.0,-0.388,0.0,0.0,0.0,0.0,0.0,-0.883,1.1958,0.0,0.3398,0.0,0.0,3.2573,0.0,0.0,1.5298,0.0,-0.321,0.1109,-0.723,0.0,0.0,-3.0181,0.0,0.0,-0.9554,0.0,0.0,0.1967,-0.0947,0.3691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9569,0.0,-0.4716,0.0,0.0,0.7353,-3.4038,-0.2015,0.0,-1.2029,-2.9355,-2.7842,0.814,0.34,0.0,0.0,0.0
2021-05-20,6.6542,-0.6772,0.0,-0.7598,0.0,0.0,2.5161,0.0,0.0,3.4306,0.1784,0.0,0.3108,0.0,0.0,3.1223,0.0,0.0,0.6489,0.0,-1.0938,-0.8132,0.9991,0.0,0.0,2.8351,0.0,0.0,-0.5265,0.0,0.0,0.2526,0.1377,0.1462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8463,0.0,0.0,3.365,-1.2855,0.0,0.0,0.0,-3.4259,0.0,-0.1965,-0.8296,0.0,2.2491,0.0
2021-05-21,6.9959,-1.169,0.0,-0.1257,0.0,0.0,2.0216,0.0,0.0,-0.5241,0.6365,0.0,-0.2642,0.0,0.9709,2.6381,0.9709,0.0,2.0904,0.0,-0.6547,1.2064,1.2983,0.0,0.0,0.3122,0.0,0.0,-0.615,0.0,0.0,0.7138,2.1939,-0.6212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5377,0.0,-0.2391,0.0,0.0,-0.6267,-2.2646,0.0,0.0,-1.5953,-2.3431,0.0,2.1538,-2.5662,0.0,0.0,0.0
2021-05-22,0.0,-2.0512,0.0,-1.6975,0.0,0.0,0.0,0.0,0.0,2.1595,-0.3199,0.0,0.0,0.0,0.0,3.9021,0.0,0.0,1.3862,0.0,-1.0862,0.3961,0.3861,0.0,0.0,-1.002,0.0,0.0,-0.0004,0.0,0.0,0.0186,-0.5084,-1.6391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4934,0.0,0.0,0.4553,-1.6536,0.0,0.0,0.0,-3.0217,0.0,0.6548,-1.4047,0.0,0.0,0.0
2021-05-23,0.0,-3.876,0.0,-1.1747,0.0,0.0,0.0,0.0,0.0,1.2661,-0.6714,0.0,0.0,0.0,0.0,4.1965,0.0,0.0,-0.7971,0.0,0.1913,-0.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.637,0.0,-1.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1416,0.0,0.0,0.0,-2.4587,0.0,0.0,-2.711,-2.4974,0.5042,0.9305,-2.1719,0.0,0.0,0.0
2021-05-24,0.0,-0.854,0.0,-0.3878,0.0,0.0,0.0,0.0,0.0,0.8568,0.4936,0.0,-0.3237,0.0,0.0,3.4177,0.0,0.0,1.2669,0.0,-0.6095,0.3604,0.9817,0.0,0.0,-1.0705,0.0,0.0,-1.4822,0.0,0.0,0.5778,-0.5617,-0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3434,0.0,0.0,0.0,-1.6209,0.0,0.0,0.3105,-3.4365,0.0,0.1187,0.4163,0.0,0.0,0.0
2021-05-25,0.0,0.155,0.0,-0.7734,0.0,0.0,0.0,0.0,0.0,0.4073,0.0441,0.0,-0.402,0.0,0.0,3.5912,0.0,0.0,1.8462,0.0,0.4408,0.5341,0.4519,0.0,-4.4348,-1.1797,0.0,0.0,0.6931,0.0,0.0,0.727,1.0497,-0.9551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7049,0.0,-0.0677,0.0,0.0,0.0,-1.8123,-5.4422,0.0,-2.1369,-3.5991,1.5625,1.1385,0.9921,0.0,0.0,0.0
2021-05-26,0.0,-1.0145,0.0,-0.1703,0.0,0.0,0.0,0.0,0.0,-1.2972,-0.4452,0.0,-2.157,0.0,0.0,3.9178,0.0,0.0,-0.3023,0.0,0.3107,1.4186,0.7913,0.0,0.0,-1.5332,0.0,0.0,-1.4504,0.0,0.0,-0.2943,0.1924,-2.1504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048,0.0,-0.052,0.0,0.0,-1.8627,-1.8377,0.0,0.0,-0.7136,-3.1855,0.0,1.7654,0.5714,0.0,0.0,0.0
2021-05-27,0.0,0.7874,0.0,-0.6064,0.0,0.0,-0.4192,0.0,0.0,0.0,0.8055,0.0,-0.0439,0.0,0.0,3.0946,0.0,0.0,0.0404,0.0,0.4268,-0.0746,0.1848,0.0,-2.1552,-0.385,0.0,0.0,-0.4025,0.0,0.0,0.7594,-1.2295,-0.7308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0483,0.0,0.0,-1.4063,-1.9993,0.0,0.0,0.0,-3.1815,-4.4327,-0.0892,0.6226,0.0,0.0,0.0
2021-05-28,9.5588,-1.2106,0.0,-0.2502,0.0,0.0,-0.5887,0.0,0.0,0.0,0.3094,0.0,0.7076,0.0,-2.7963,3.9307,-3.2652,0.0,0.5062,0.0,-1.0502,0.794,1.09,0.0,0.0,0.0,0.0,0.0,-0.1878,0.0,0.0,0.6091,-0.1202,-1.2529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.471,0.0,0.0,-1.1678,-1.5932,0.0,0.0,-1.8719,-3.987,-4.7545,-0.9184,0.5679,0.0,0.0,0.0
2021-05-29,0.0,0.5777,0.0,-0.9703,0.0,0.0,-2.1362,0.0,0.0,0.0,-0.4627,0.0,-0.5979,0.0,0.0,-0.2557,0.0,0.0,0.3254,0.0,-0.6556,-0.7219,0.0584,0.0,0.0,0.0,0.0,0.0,-1.6296,0.0,0.0,-0.6902,-0.3218,-1.6262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9557,0.0,0.0,-1.4831,-3.7356,0.0,0.0,0.6849,-4.2578,0.0,-1.4019,1.8293,0.0,0.0,0.0
2021-05-30,0.0,1.0163,0.0,-0.5291,0.0,0.0,0.0,0.0,0.0,0.0,0.2099,0.0,-1.6071,0.0,1.6768,0.5827,1.6768,0.0,-0.0639,0.0,0.6204,0.5969,0.7718,0.0,0.0,1.0686,0.0,0.0,0.561,0.0,0.0,0.1825,-0.3211,-0.4383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2687,0.0,0.0,-1.6071,-1.371,0.0,0.0,-1.6713,-4.0264,0.0,-0.1989,-2.5346,0.0,0.0,0.0
2021-05-31,0.0,-0.1553,0.6645,-0.3185,0.0,0.0,0.0,0.0,0.0,-2.4414,0.5394,0.0,0.2357,0.0,2.574,5.5348,1.4128,0.0,0.3119,0.0,0.8175,1.4402,0.13,0.0,0.0,-0.2845,0.0,0.0,0.3305,0.0,0.0,0.8441,1.661,-0.0584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6335,0.0,-0.0301,0.0,0.0,-4.4084,-3.0908,0.0,0.0,0.3373,-1.2961,0.0,0.516,-0.304,0.0,0.0,0.0
2021-06-01,0.0,-0.6223,0.0,-0.4902,0.0,0.0,0.0,0.0,0.0,0.0,0.3504,0.0,1.4022,0.0,0.0,2.5194,-0.4498,0.0,-0.3862,0.0,-0.0401,0.9063,1.719,0.0,0.0,-0.4019,0.0,0.0,0.9365,0.0,0.0,0.9684,0.4346,-0.1838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4815,0.0,-0.242,0.0,0.0,-1.3223,-1.2738,0.0,0.0,0.7428,-1.003,0.0,0.8717,0.7319,0.0,0.0,0.0
2021-06-02,0.0,0.9818,0.0,-1.3125,0.0,0.0,0.0,0.0,0.0,-4.7009,0.0742,0.0,1.377,0.0,1.065,3.6791,1.065,0.0,0.258,0.0,-0.2771,1.1696,1.1449,0.0,0.0,-3.1401,0.0,0.0,0.9522,0.0,0.0,1.0042,-1.0116,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6651,0.0,-0.6517,0.0,0.0,-0.7547,-2.7105,0.0,0.0,0.6375,-3.8578,0.0,0.8705,-0.9816,0.0,0.0,0.0
2021-06-03,0.0,0.04,0.0,-1.1522,0.0,0.0,0.0,0.0,0.0,0.0,-0.1424,0.0,0.495,0.0,0.0,3.1425,0.0,0.0,0.9287,0.0,0.08,0.0886,1.0465,0.0,0.0,0.8693,0.0,0.0,-0.8844,0.0,0.0,-0.451,-0.2192,-0.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8376,0.0,0.0,-0.5497,-3.4839,0.0,0.0,-5.0,-3.3281,0.0,2.2778,-1.9157,0.0,0.0,0.0
2021-06-04,0.0,-0.507,0.0,-0.1225,0.0,0.0,1.4925,0.0,0.0,1.314,0.9144,0.0,0.0075,0.0,0.0,2.29,0.0,0.0,1.7737,0.0,-0.6592,0.1347,0.7037,0.0,0.0,0.0,0.0,0.0,0.0035,0.0,0.0,0.6173,1.5626,-0.6592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1941,0.0,0.0,0.7117,-1.429,0.0,0.0,-4.5455,-1.9731,0.0,2.0643,-0.738,0.0,0.0,0.0
2021-06-05,0.0,-0.5168,0.0,-0.3235,0.0,0.0,1.5015,0.0,0.0,0.0,0.2634,0.0,-0.369,0.0,0.0,5.812,0.0,0.0,-0.0759,0.0,-0.3181,0.9173,4.1565,0.0,0.0,-4.103,0.0,0.0,0.0579,0.0,0.0,0.8893,-1.4517,-0.8074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3231,0.0,0.0,0.0,-2.7503,0.0,0.0,0.0,-5.4682,0.0,0.6646,-1.9525,0.0,0.0,0.0
2021-06-06,0.0,0.0,0.0,-0.7163,0.0,0.0,-1.2613,0.0,0.0,0.0,0.2329,0.0,-1.3793,0.0,0.0,8.1818,0.0,0.0,1.5006,0.0,-3.4928,0.1718,0.0,0.0,0.0,-1.2613,0.0,0.0,0.0,0.0,0.0,1.1069,1.6251,-0.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0112,0.0,0.0,0.0,0.2114,0.0,0.0,0.0,-4.5159,0.0,0.0003,-2.0282,0.0,0.0,0.0
2021-06-07,0.0,-0.2888,0.0,-0.4542,0.0,0.0,0.0,0.0,0.0,0.8067,0.7438,0.0,0.2154,0.0,0.0,2.1233,0.0,0.0,1.2536,0.0,-0.4186,0.434,1.6027,0.0,0.0,-1.4425,0.0,0.817,-0.8327,0.0,0.0,1.1167,0.1448,-0.1717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.134,0.0,0.0,0.0,-0.4935,-0.3717,0.0,-5.4033,-1.4193,0.0,0.1814,-1.0603,0.0,0.0,0.0
2021-06-08,0.0,-0.1731,0.0,-1.473,0.0,0.0,-2.5229,0.0,0.0,-0.4098,0.3322,0.0,0.5959,0.0,0.0,3.4373,0.0,0.0,1.0222,0.0,-0.8011,0.9186,0.894,0.0,2.8756,-1.679,0.0,0.0,-0.6059,0.0,0.0,0.4064,0.9383,-0.6359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0606,0.0,-1.1255,0.0,0.0,-0.0003,-1.3293,0.0,0.0,2.6883,-1.4413,-1.8958,2.984,0.0141,0.0,0.0,0.0
2021-06-09,0.0,0.4351,0.0,-1.0577,0.0,0.0,2.9654,0.0,0.0,0.7568,0.5115,0.0,0.0394,0.0,-1.2526,2.5092,-0.5382,0.0,0.4125,0.0,-0.6094,-0.4759,1.4119,0.0,0.0,-3.2256,0.0,0.0,0.4578,0.0,0.0,0.8918,-1.6368,-0.5499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7258,0.0,0.0,-1.1168,-1.9951,0.0,0.0,-0.3703,-3.9011,0.0,0.4592,-2.2754,0.0,0.0,3.2895
2021-06-10,0.0,-0.0398,0.0,-0.7281,0.0,0.0,-5.5782,0.0,0.0,-0.7238,0.0989,0.0,1.4131,0.0,0.0,2.9864,1.0889,0.0,0.5544,0.0,-0.4899,0.2211,1.7165,0.0,-0.8621,-1.0227,0.0,0.0,-0.1482,0.0,0.0,0.4998,-0.5578,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5216,0.0,0.0,1.6194,-3.6628,0.0,0.0,-0.2156,-3.5229,0.0,-0.4399,-0.7339,0.0,0.0,0.0
2021-06-11,0.0,-1.3953,0.0,-0.3578,0.0,0.0,0.0,0.0,0.0,-1.2245,0.3019,0.0,-0.028,0.0,0.0,3.0304,0.0,0.0,1.1394,0.0,-0.7736,-0.1119,1.5348,0.0,0.0,-0.3195,0.0,0.6466,-0.8518,0.0,0.0,0.5427,0.9493,-0.1821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2155,0.0,-0.2034,0.0,0.0,1.0283,-3.7197,0.0,0.0,0.17,-3.2435,0.0,1.7811,0.2968,0.0,0.0,0.0
2021-06-12,0.0,1.9851,0.0,-0.7326,0.0,0.0,0.0,0.0,0.0,-1.6613,-0.0517,0.0,-0.1479,0.0,0.0,4.816,0.0,0.0,1.202,0.0,0.4489,-1.2169,0.0,0.0,0.0,0.0,0.0,0.0,-0.1743,-3.2468,0.0,1.1191,0.8601,-0.3669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0884,0.0,0.0,-1.956,-1.8373,0.0,0.0,-1.3638,-3.3695,0.0,0.5326,-1.6917,0.0,0.0,0.0
2021-06-13,0.0,0.0,0.0,-1.0581,0.0,0.0,0.0,0.0,0.0,0.0,0.2987,0.0,0.5561,0.0,0.0,6.3361,0.0,0.0,0.3597,0.0,3.1529,-0.0893,4.7146,0.0,0.0,-2.5139,0.0,0.0,0.0,0.0,0.0,0.7158,-0.5045,-0.6496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7442,0.0,-0.3008,0.0,0.0,0.0,-1.9819,0.0,0.0,-4.9261,-1.5761,0.0,-2.315,3.8376,0.0,0.0,0.0
2021-06-14,0.0,1.7663,0.0,-0.6916,0.4717,0.0,0.0,0.0,0.0,0.2256,0.6825,0.0,1.1916,0.0,0.0,3.0557,0.0,0.0,0.9416,0.0,0.2155,-0.1983,1.6562,0.0,0.0,0.0476,0.0,0.0,-0.8799,0.0,0.0,1.1387,1.6269,0.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6155,0.0,-0.4606,0.0,0.0,-2.0573,-0.2368,0.0,0.0,-0.781,-2.4839,0.0,1.4378,2.2781,0.0,0.0,-0.428
2021-06-15,0.0,-0.1398,0.0,-0.9181,0.0,0.0,-4.8426,0.0,0.0,0.3919,0.2889,0.0,0.8375,0.0,0.0,3.0917,0.0,0.0,1.9759,0.0,0.208,0.1711,1.0303,0.0,0.0,-5.3833,0.0,0.0,-0.2901,0.0,0.0,0.6992,-0.5404,0.5058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4159,0.0,0.0,-5.1111,-2.0466,0.0,0.0,-0.6256,-2.445,0.0,-0.686,1.2224,0.0,0.0,0.0
2021-06-16,0.0,-0.2294,0.0,0.0479,0.0,0.0,0.1592,0.0,0.0,0.17,0.108,0.0,0.2407,0.0,0.0,2.673,1.2658,0.0,0.3161,0.0,0.2356,0.9511,1.0121,0.0,0.0,-0.4109,0.0,0.0,0.6648,0.0,0.0,1.3284,0.3521,-0.3668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3246,0.0,0.0,-4.1702,-2.1898,0.0,0.0,2.8049,-2.3442,0.0,-1.4909,2.7602,0.0,0.0,0.0
2021-06-17,0.0,0.4799,0.0,-0.3849,0.0,0.0,2.587,0.0,0.0,0.7772,0.807,0.0,-0.859,0.0,0.0,4.0988,0.0,0.0,1.5449,0.0,0.3217,0.7604,-0.4049,0.0,0.0,1.3595,0.0,0.0,0.277,0.0,0.0,0.872,-0.1003,-0.2201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2974,0.0,-0.1473,0.0,0.0,-1.7705,-1.4038,0.0,0.0,1.0039,-2.0362,0.0,-0.2596,-3.8612,0.0,0.0,0.0
2021-06-18,9.677,4.4563,0.0,-1.5584,0.0,0.0,0.0,0.0,0.0,0.9139,1.3632,0.0,2.3437,0.0,-3.3962,2.4092,-1.4431,0.0,2.2483,0.0,0.2764,-0.2317,-0.0027,0.0,0.0,0.8095,0.0,0.0,-0.0753,0.0,0.0,0.9175,1.4851,0.4655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9741,0.0,0.0,-3.5533,-0.9136,0.0,0.0,0.9077,-3.8606,0.0,-0.6402,0.7551,0.0,0.0,0.0
2021-06-19,6.5753,-0.4329,0.0,-2.1424,0.0,0.0,0.0,0.0,0.0,0.0,0.3112,0.0,0.6557,0.0,0.0,0.8567,0.0,0.0,-2.3921,0.0,-0.8122,0.2158,-0.7135,0.0,0.0,0.0,0.0,0.0,-1.0816,1.2,0.0,0.101,0.5226,-0.1141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.711,0.0,0.0,-5.178,-3.8134,0.0,0.0,0.0,-4.1641,0.0,-1.809,0.1664,0.0,0.0,0.0
2021-06-20,0.0,2.4656,0.0,-0.7418,0.0,0.0,0.0,0.0,0.0,0.0,-0.654,0.0,-0.1698,1.7442,0.0,4.92,0.0,0.0,3.3742,0.0,0.9479,0.7372,1.3158,0.0,0.0,0.0,0.0,0.0,1.9417,0.0,0.0,0.6791,0.2981,0.4265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7367,0.0,0.0,0.0,-4.3532,0.0,0.0,-0.858,-5.4087,0.0,-0.4375,0.0,0.0,0.0,0.0
2021-06-21,0.0,-1.0757,0.0,-1.0168,0.0,0.0,0.0,0.0,0.0,-0.7082,0.78,0.0,-0.3934,0.0,0.0,4.3291,-0.0335,0.0,1.1881,0.0,-0.7949,-0.1209,0.5347,0.0,0.0,0.2854,0.0,0.0,-0.4228,0.0,0.0,0.0936,0.524,-0.2794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0074,0.0,0.0,-0.0901,-0.0312,0.0,0.0,1.566,-1.8722,0.0,0.518,0.6056,0.0,3.4562,0.0
2021-06-22,0.0,0.5769,0.0,-0.0624,0.0,0.0,1.5528,0.0,0.0,0.0,1.2953,0.0,0.5399,1.2012,0.2849,3.5086,0.2849,0.0,0.735,0.0,-0.7962,-0.6254,0.0972,0.0,-0.4695,-1.966,0.0,0.0,0.0394,0.0,0.0,0.8694,0.6019,-0.412,0.0,0.0,0.0,0.0,1.5528,0.0,0.0,-3.0222,0.0,-0.2219,0.0,0.0,1.5345,-0.647,0.0,0.0,2.2454,-2.0054,0.0,-0.2282,2.5366,0.0,0.0,0.0
2021-06-23,0.0,0.4558,0.0,-0.8671,0.0,0.0,-1.5748,0.0,0.0,1.2683,0.5591,0.0,-0.0517,0.0,0.0,2.5694,0.0,0.0,1.4883,0.0,0.6434,0.5592,0.1205,0.0,0.0,-0.8999,0.0,0.0,0.4241,0.0,0.0,0.4776,-0.1248,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1744,0.0,0.0,-4.9973,-1.9893,0.0,0.0,1.2728,-2.6967,0.0,1.7807,2.0292,0.0,0.0,0.0
2021-06-24,3.455,0.1394,0.0,-0.3435,0.0,0.0,1.6872,0.0,0.0,0.0,0.8296,0.0,-0.1216,0.4024,0.0,3.3301,0.0,0.0,1.7264,0.0,-0.724,-0.0415,1.3756,0.0,0.0,-2.0238,0.0,0.0,-0.8125,0.0,0.0,0.2261,0.6012,-1.4948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3633,0.0,0.0,-12.1212,-6.2318,0.0,0.0,-3.2476,-2.5412,0.0,0.0464,2.435,0.0,0.0,0.0
