Date,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49,topic_50,topic_51,topic_52,topic_53,topic_54,topic_55,topic_56,topic_57,topic_58,topic_59,topic_60,topic_61,topic_62,topic_63,topic_64,topic_65,topic_66,topic_67,topic_68,topic_69,topic_70,topic_71,topic_72,topic_73,topic_74,topic_75,topic_76,topic_77,topic_78,topic_79,topic_80,topic_81,topic_82,topic_83,topic_84,topic_85,topic_86,topic_87,topic_88,topic_89,topic_90,topic_91,topic_92,topic_93,topic_94,topic_95,topic_96,topic_97,topic_98,topic_99,topic_100,topic_101,topic_102,topic_103,topic_104,topic_105,topic_106,topic_107,topic_108,topic_109,topic_110,topic_111,topic_112,topic_113,topic_114,topic_115,topic_116,topic_117,topic_118,topic_119,topic_120,topic_121,topic_122,topic_123,topic_124,topic_125,topic_126,topic_127,topic_128,topic_129,topic_130,topic_131,topic_132,topic_133,topic_134,topic_135,topic_136,topic_137,topic_138,topic_139,topic_140,topic_141,topic_142,topic_143,topic_144,topic_145,topic_146,topic_147,topic_148,topic_149
2019-11-26,2.06140016,2.1767393,1.78860016,6.47906186,4.23489535,4.09791194,2.48138563,3.78941474,6.09564323,5.73279066,2.26200542,1.66393598,3.34553797,10.13781765,3.34776597,3.17931611,2.10470441,3.74976829,3.26626455,6.81083199,1.58937612,5.7901851,3.00352912,2.16256876,4.15460431,4.23247091,4.21818949,3.53690662,3.21784031,3.26570741,3.13763509,4.11605436,1.89430925,2.33144418,2.49712543,1.45370658,2.57261135,1.66543509,2.05861497,3.57260574,1.93314752,2.20006724,5.08791765,6.19740059,3.99392755,3.10976271,4.1195324,8.17081058,3.7202055,2.4823557,5.03642572,2.68674007,2.22613354,4.97180403,3.50674856,3.29094943,3.77282609,2.15537592,3.87094898,5.33615112,4.6793474,3.84710175,4.70437975,2.51851842,3.2135686,2.90277798,4.32896138,1.96342287,1.92289871,6.32643811,8.13270138,3.30488297,2.71730691,1.36629273,2.68459942,6.14246816,3.18159838,3.48993385,3.48958315,3.63728116,1.7094034,12.34211462,2.87554316,6.19142093,2.9378296,3.93298886,2.36311713,4.81407004,1.77211127,3.93503429,2.67828862,3.71193012,3.02626372,3.28571275,3.37751804,1.87565988,3.22350272,4.1801786,2.37531195,3.88092905,10.61723578,1.69955753,4.06243406,2.91336495,1.64348621,5.8740159,2.30393571,3.11217735,8.32393325,5.65749241,3.23893957,3.05471804,8.61689341,1.72536009,3.42969153,3.80652984,4.49538124,2.76551627,2.44372395,2.43909837,2.32671809,2.66720545,3.78021308,1.50951658,2.10643969,4.07771747,3.55616226,4.23523065,2.57800997,4.76525251,2.88403156,4.22255378,1.89646807,3.72789286,1.98211895,3.31043036,4.31134421,3.42403129,6.4271243,9.17703109,12.4289173,1.84186128,3.03149605,4.65564341,3.41360655,1.96600399,2.26555201,2.63329189,3.50624909,5.87946791
2019-11-27,5.20773344,5.05832405,4.30258098,8.3685837,7.30269973,10.28513947,5.20207512,5.09928018,11.64172458,15.67635902,3.80339722,4.16453008,7.11449108,22.62154176,7.67066077,5.66643055,4.52512001,6.35130073,5.30611303,15.89552154,4.67884713,11.85098781,7.35505607,5.19084835,7.71523291,6.15710765,7.71655867,6.14296412,8.29143404,7.32135961,6.02174245,6.06599095,3.18727342,4.8804659,3.81275512,4.14777898,5.107345,5.02372904,3.87123094,7.31097126,3.46948322,3.57447743,9.55604499,11.62573538,9.90980983,6.77940246,7.02629978,13.92938969,11.07307235,3.45380113,6.21640983,7.52511129,6.69124963,6.86919903,4.85717815,6.10498267,6.45893037,4.58806248,7.7204541,9.315397,7.76003785,8.2122263,9.07450554,4.9289847,5.76596965,5.693207,13.95130503,6.01863338,2.79791416,10.0757704,12.75860761,8.17033972,4.33671804,3.05265395,4.92497478,11.5342987,5.23782595,6.00201469,5.33262596,5.02030557,3.41373081,27.22115663,4.94940352,15.79089138,5.44801699,6.31288932,5.58080477,13.84678251,4.01736481,7.81280501,4.6671723,8.99840546,12.31620781,6.3513186,9.46012464,5.0498546,6.43969237,9.13112926,4.31519118,8.28994932,26.03560816,4.06942595,7.96144567,6.8062489,7.87367389,11.32527627,3.54241265,3.51154115,13.23748594,8.90690707,6.44778854,4.8869418,16.390914,3.67902526,6.958672,6.08387528,8.52661952,7.78385015,6.65422044,5.37715652,4.7813474,2.93340784,5.6102763,2.81799105,3.74646869,8.71467183,7.78066404,8.59233998,5.83125324,10.51035029,5.58655473,7.33610959,4.61456433,5.23234027,5.12846258,4.9709869,10.6473692,7.91373938,9.61610007,17.25912952,30.31303297,3.73678028,6.6580053,9.28387587,7.87925968,4.45098535,5.16898042,6.1019389,8.72492146,7.07941809
2019-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-29,3.32844608,3.3539189,2.95804496,5.71236497,4.58810294,5.8246433,2.70886047,2.78046314,5.62769393,8.06316111,3.22969884,2.51135569,4.57080973,10.22821605,4.63718424,4.09051085,2.13032385,4.84943064,3.45997481,7.0691405,3.07503158,6.62342459,4.8024561,3.2808964,5.22230971,2.72571837,4.2107573,2.71599243,3.37565517,4.01792878,3.80367571,4.8766722,2.00177277,2.6370891,2.44446566,2.25048817,3.79000823,2.03802178,2.9078379,4.28042531,2.22016176,2.84802366,4.50145233,5.33257549,5.16048807,3.38619295,3.78610565,5.84920086,6.27781795,2.65328347,3.11444667,4.87977919,3.20601127,4.34128122,3.45327903,2.47101822,4.91394029,2.25463258,5.75210943,5.31269583,5.39328094,5.67878453,6.66302856,2.75394325,4.47560076,3.36444631,5.6836457,2.24389373,2.20930729,5.03660441,8.63215221,3.73507845,1.87122057,1.81234786,3.90918304,5.80014428,3.37409397,2.92008087,2.91085623,1.89016195,2.36734029,12.57260915,3.17917965,8.83487549,4.34256092,3.59959097,3.73327225,7.26394933,1.43196172,5.30349721,2.76170727,4.62929701,5.42600988,3.16140406,5.92488681,2.47384896,3.27074945,5.5712022,3.48023922,4.23740025,14.99829707,2.9912538,4.29992124,3.33251786,3.69404218,5.45533917,2.0181404,1.98384992,6.07147857,4.96882011,3.57345874,1.93527056,6.11737575,3.20435963,3.72466974,3.15042232,5.2799604,3.6449815,4.50359209,3.31686738,4.24789771,1.94497232,3.55821645,2.52245951,1.42946355,4.82605244,4.13279696,3.5648038,2.95571221,6.04054119,2.61955643,3.29150639,1.96616164,3.37363529,2.99177998,3.31757548,5.7527433,3.71062539,6.43456364,10.27434756,17.43907456,2.1817357,4.640908,5.9820786,3.27925376,1.68556427,3.58862053,2.25557627,3.43039691,2.85585727
2019-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-02,2.1017882,0.89558294,0.96366367,2.41807438,1.49348996,2.02613628,0.85553109,0.79366946,2.89960704,3.03635809,1.56382808,1.34464034,1.10738953,5.15750463,1.88487503,1.87711487,0.93603554,1.2579904,1.15740701,2.73848005,0.57412645,3.30930483,1.86628415,0.70534957,1.64886778,1.88346193,1.26355456,1.6561042,1.00918773,1.39362639,1.93790797,1.99389008,1.36613061,1.40268625,1.77483457,1.19736271,1.14833416,0.89236789,1.41613039,1.21332094,1.0138351,0.68527957,1.74588493,2.14843797,1.64277965,1.76587651,2.29828057,2.86577078,2.73849223,0.85332216,1.52033054,1.05597086,0.7697019,2.02247748,1.55471185,1.06848637,1.87271826,0.58128139,1.08732231,3.06637247,1.22379978,1.90479515,3.1991031,1.55288818,1.25679278,2.12567768,3.18155951,0.98128776,0.73354556,1.77002725,4.50047447,2.05809778,0.77813615,1.24809015,0.97370462,3.5628769,1.23263848,0.9336048,0.95720498,1.39001047,0.71230994,6.60024421,0.80921306,3.01115817,0.72207666,1.09153663,1.31611397,2.41628609,0.63867009,0.87657563,1.10511022,2.06555141,1.990881,1.57309376,1.96560697,0.90062562,1.68388057,2.44815752,1.21783575,1.93045901,4.83445804,0.75426,1.45186012,1.52304734,1.41555921,2.25790051,0.74117436,1.17246892,3.63710734,2.48818575,0.62727301,1.50475551,3.34813723,0.89329523,1.66294105,2.82511272,1.69140561,1.10706724,1.29001456,1.60987998,0.73421779,1.00880572,1.51066104,0.84400104,0.65146988,1.72351066,0.85477983,2.5960702,0.83132289,2.00409923,0.93212428,1.67460729,0.41346405,1.25686372,1.39395147,1.1382038,2.14797097,1.78912385,2.82905806,3.69432708,5.1249273,1.50241744,1.63074057,1.93760103,1.95182611,1.33299381,1.10244217,0.62879538,1.65621154,1.10847333
2019-12-03,1.13375132,1.00556788,0.40221997,1.17194284,1.19173397,2.75974819,1.03714519,0.64387485,1.40538841,2.16751963,1.25995662,1.15454647,1.01737883,3.78449743,0.93847416,1.83214854,0.71909839,0.67295105,1.65927755,2.44219027,0.82377294,1.31922767,1.01680907,0.65089465,1.39514725,1.46258298,1.51468027,1.24784746,1.55376036,1.51057612,1.72042981,1.89534554,1.23959611,1.30689172,1.31564294,0.85126099,0.9606793,1.72288728,1.08585658,1.29566055,0.59055179,0.29317492,1.77439892,1.70625975,1.09219579,1.07646223,1.82371306,2.26681258,1.47380134,0.37889643,1.17079296,1.46004713,0.72914459,1.66431819,1.37788926,1.57964459,1.02401444,0.62766552,0.956781,1.15934902,1.33147047,1.12594567,0.99520146,1.11244144,1.20712979,2.33881835,2.35543721,0.9007503,0.34160818,0.98938555,2.40238223,0.78553385,1.27103327,0.46588415,0.7966703,1.53252339,0.98571746,1.32459073,0.89824396,1.49390427,0.45625505,4.56461893,1.00125915,2.02733677,0.5694799,0.6569854,0.8970958,2.85733121,0.69508153,1.07265405,1.84741117,1.04434299,2.00232221,1.37725935,2.08459752,1.08961336,1.07790977,1.96910467,0.60079825,0.99903408,2.84069132,0.58677653,1.75637089,0.96213374,0.95464078,1.11110003,0.81168507,0.61242613,2.81545638,1.15650094,0.61905253,1.18445268,1.11817843,0.92095131,1.41431092,0.78971461,1.07784831,1.57692058,0.92895502,1.18071313,0.67874654,0.42180265,0.45614138,0.37647299,0.32721402,1.77236448,0.77701727,1.52897183,1.15748506,2.04185689,0.68318736,2.29716685,0.45201965,1.54136326,1.0184713,1.18940296,1.3516006,2.25660627,1.26405816,1.56103964,5.70644992,0.54200632,1.06215252,1.62127657,0.79386944,0.49690968,1.02594006,0.90908946,1.9600481,1.25035199
2019-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-05,2.17045272,1.35896975,3.03530542,3.24973977,2.09975295,2.74542891,0.84184466,1.23323266,3.36592576,4.92223889,1.3278825,1.31702024,1.93384839,7.51438872,2.71156102,2.59441406,1.47221567,2.51013104,3.31719587,5.18704313,0.74861472,4.99187316,2.05419643,1.43744209,1.78755705,2.89656371,2.76653753,1.75821381,2.42580182,1.95723138,2.34080766,2.7034622,2.05191236,1.4323059,2.23037273,1.63031965,2.01164289,1.3810245,2.78737589,1.9166144,2.00185055,1.37926983,2.48598013,3.74127229,2.60664023,2.54364593,3.39083519,4.46707506,3.97624797,1.53285517,2.55351908,2.35941442,2.49124505,2.69980949,2.14287515,1.29965929,2.53650093,1.75383195,2.55013633,3.45903188,3.27079859,1.75929686,5.72710395,0.95719578,2.02811425,2.32837223,2.94511161,1.17786331,0.79122919,3.31780942,5.21832042,2.30386353,1.26226321,0.93282999,2.46942274,3.75606094,2.2658617,3.29552755,1.66379895,1.93336867,1.21901435,9.39220543,1.38970575,6.73357933,2.07336868,1.9726338,3.27549145,4.60870985,1.04953963,3.05727396,1.22387727,2.56712326,3.29502453,2.20672921,2.81398443,1.88570541,2.31836135,4.21702021,3.07727518,3.36963706,11.82386071,1.17297841,2.79220068,2.20228809,2.86971636,2.77383331,0.99154972,1.69713802,4.62466803,3.99897695,1.36741324,2.41634069,5.020592,1.13416491,2.42339643,1.7468624,3.96272108,3.06704313,1.7721768,2.25071662,1.85950172,1.44216769,3.13901776,1.14199841,0.87910559,3.31308502,2.72283117,2.49061423,1.68505425,4.28242202,1.94615499,3.24610608,2.13477624,1.38643382,1.32400882,1.21539165,3.11224629,2.53982183,4.99091987,5.57812436,11.38317393,1.06119977,2.71515362,2.39955049,2.52294929,0.90055077,1.33705457,2.16446519,2.59798292,3.03886997
2019-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-07,1.62256776,0.80011595,1.084651,2.50080298,1.77275629,1.42099897,1.24102497,0.52503556,1.52136053,2.39346243,0.47191972,1.03131061,1.89097046,2.7086828,0.22170855,0.79326569,0.95152449,1.56970445,2.17950647,2.66946949,1.14239531,2.64462133,1.59374215,0.76858141,1.6772008,1.26923902,2.17180637,0.51840105,1.30018978,0.89869101,1.282398,0.93609373,0.32172891,0.95284767,0.55974088,1.667285,1.29920783,0.59557917,0.55128658,0.83777889,0.50274268,0.87966467,1.73386496,3.43351306,1.30948325,1.91154691,1.4633727,3.34206514,2.92146643,1.35517278,2.11505545,1.04329317,0.7053182,1.77142712,0.80511237,0.48825881,2.63076997,1.22062646,1.57546745,1.91754965,1.59983133,1.98832313,2.31022113,0.80824336,0.93806512,0.66089702,2.30773323,0.83173125,0.4240126,1.1555693,2.73189444,1.81364746,0.78204229,0.58599492,1.24407856,1.50924357,0.91673833,1.68423731,0.78362661,0.92917877,0.80465107,6.08788608,1.16991837,2.33193881,0.93105924,1.76265776,1.62341804,1.702541,0.53099142,1.92656593,1.45109804,1.73112468,1.91263446,1.19766847,1.33046982,0.77970479,1.39128894,1.4302834,1.01363168,1.4421413,3.73937478,0.74345968,1.4733237,0.97131296,1.54329228,1.06974569,0.78072108,1.03023344,3.01460764,2.67423785,0.75655494,0.84688818,2.15153329,0.97139733,1.27674045,1.21460926,1.39388286,1.97687689,0.82758245,0.82170941,1.21741886,0.63956603,1.17766591,0.44757759,0.37009646,1.54661462,1.63331983,1.70915092,1.62231828,2.4019046,1.26126705,2.4300344,0.58135715,1.42995164,0.98751182,1.45699537,1.8380151,1.43012709,2.8664305,4.33776611,5.95900742,0.41261087,1.32169162,2.62846712,1.34577971,0.55223728,1.46009634,0.89491226,2.67542069,2.04419484
2019-12-08,1.04990812,1.04458857,0.41730991,1.39619612,1.37927157,1.22477846,1.60227062,0.95058996,2.95138523,1.71425293,0.8474291,1.45995607,1.23065327,2.83051126,0.88169153,0.84015951,0.3077716,0.94367398,1.85796506,2.12065636,0.62998614,1.29142155,0.88169441,0.65206933,1.99939056,0.76881367,1.06210712,0.350606,0.89300376,0.53568417,1.10813695,1.24359599,0.20774567,0.53275286,0.84508179,0.54110296,1.27204349,0.35774703,1.02249102,0.8802495,0.491067,0.70070333,1.89345895,1.83721689,1.84369,0.42382781,0.61455513,2.92634484,1.83389139,0.64336454,1.5888472,1.49051812,0.85986745,0.9810011,0.94852056,0.95840883,1.08415153,0.70402493,1.01187933,1.24066437,1.66210962,1.55420564,0.74818554,0.59627803,0.89660735,0.64034808,1.48425641,1.17218862,0.52922896,1.22438845,2.72597356,1.10010378,0.83418019,0.45774144,0.51306661,1.91925009,0.81816122,0.74605918,1.37514888,1.28843882,0.64827098,4.76628377,1.04333497,1.06565465,0.59951039,1.06853152,1.03242054,1.23393676,0.78471383,1.0409632,0.36744622,1.54772832,2.09622502,1.05094915,1.30448295,0.44385146,1.25492687,1.98971814,0.91798096,0.8403415,3.96457813,0.58796366,1.56018465,1.22949129,0.58544917,1.96434224,0.33273656,0.52388392,1.73010514,2.31980317,0.82883586,0.63291946,2.74791877,0.73035853,0.39580788,0.71889509,0.68715555,0.8381959,0.85950207,1.43770436,0.82865626,0.41883667,0.47223599,0.45775612,0.41312871,1.33471772,0.20774567,2.44671003,0.8586425,1.49235104,0.7425236,1.55946704,0.65068474,1.94819171,0.93057012,1.06567501,1.67053768,2.00473453,1.71731749,2.18787371,4.39153683,0.84525883,1.23185011,1.94475865,1.88567005,0.27451167,0.84204555,1.32156456,1.64368866,1.94898977
2019-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-10,1.43829446,1.06850219,0.75711037,2.28773102,1.30255308,1.95897698,1.38675069,1.09858633,1.77212722,2.76097792,0.3292003,0.98091624,0.88836802,5.24736639,1.44174154,0.31474596,1.86087391,1.32724425,0.72280801,2.42368085,0.53113857,1.58995665,2.54155309,0.83477652,1.58141549,1.76784725,1.01811307,1.01394814,1.05226288,0.80173233,0.66563129,1.81775427,0.54395419,0.65941095,0.72607062,2.23652508,1.39895522,0.42991111,0.8517819,1.56197511,0.75926694,1.10516232,1.22587605,1.85276076,1.03145595,1.24606042,2.01049443,3.16296837,2.14998686,0.43393515,1.20664526,1.96640573,1.25142624,1.54967351,0.6049845,1.34051882,1.28420682,0.84160942,1.10861323,1.14661365,1.366319,1.55307039,2.35672972,0.70554874,1.35200829,1.08522811,2.67609617,1.01485031,0.41882465,1.53491278,3.12896215,1.45219962,1.23407026,0.45209593,0.90857646,2.07715356,1.08432834,1.64407568,0.88490259,0.91250525,0.46820402,5.70084102,0.96906608,1.70825103,1.57961469,1.10764864,1.10803908,2.90875569,0.56581765,2.3142749,0.93874837,1.82106711,1.15764225,0.80098046,3.20198212,0.87492454,0.67293611,1.61071826,0.84633344,1.84208668,4.46546948,0.45231024,1.38827816,1.02905699,0.87639475,2.06669066,0.46382341,1.10241436,2.43299078,1.40064138,1.60280297,1.07911601,2.51991621,1.11307618,1.61100251,0.73136847,2.19339211,1.7747715,0.74535189,0.6792316,0.7046745,0.53704043,0.90484535,0.73854821,0.86790508,1.8357001,0.96571887,1.46121228,0.8564824,1.46497631,1.23776612,1.80993282,0.72336046,0.88881602,1.39025789,1.57636393,1.62867758,1.54653913,1.45780132,2.57130473,5.84302003,0.62099681,1.52648622,2.59949576,1.269316,0.25227589,0.4522795,1.08704928,1.23126419,0.90947003
2019-12-11,1.34889686,0.95791341,1.30978241,1.38896011,2.91294755,2.24160561,1.26909292,1.13334465,1.86674309,2.16662663,1.28560623,0.91532072,0.58198332,4.99170378,0.87982051,1.68710405,0.73853372,2.14032207,1.51805369,2.24127273,0.63800596,2.19287938,1.48887425,1.03605763,1.09038628,1.24862718,1.75034436,1.07863268,1.39836841,1.56804341,1.92564629,1.38981738,0.59929722,1.09024088,0.65170853,1.06434717,0.8720841,1.15370278,1.27135317,1.53971583,0.85171002,0.66787708,1.78372296,2.76939517,0.91159035,2.08982243,1.60012779,2.56707364,2.10511767,0.32576035,1.43251301,1.69331038,2.20402059,2.09327033,0.61957581,1.88820945,1.80782028,1.11141912,2.44143919,2.05675955,2.00598465,0.96968192,1.46916297,0.71901689,1.92327195,1.29615994,3.96945935,0.65419443,0.86359924,1.49552807,2.76866056,1.7009788,0.85150066,0.58045569,1.26505179,2.76294858,1.01634611,0.96411099,1.24091298,1.09787657,0.68905028,4.19765536,1.09428954,3.20888179,1.34700768,1.69725391,2.12605111,3.89145154,1.03558027,1.25018725,1.08158272,2.46715113,1.91675772,1.59617044,2.02686112,0.9398947,1.63751434,1.78726191,1.09054123,2.41876652,4.80063494,1.38361713,2.20126177,1.94990221,1.04551304,1.65108477,0.55245456,0.51268426,3.43608579,2.64372077,0.71081123,1.75865683,1.6720771,0.70037745,1.02209849,1.12391784,2.07475358,1.71892968,1.17631301,1.03397544,0.92930183,0.83672648,1.32761742,0.96095815,0.46554354,0.83748424,1.3512979,1.74945448,1.22212447,1.98994491,1.61869952,1.22553097,1.30407808,1.58739733,1.00162624,1.3425122,1.147203,2.41393044,2.73536903,4.66266867,5.6390332,0.58484919,1.56653567,2.85634301,1.61021764,0.92466012,1.49311914,0.99118593,3.52453191,2.17207152
